"Time (min)","Large P","Large I","Large D","Normal PID"
0.2770466666662361,199.41989685291963,148.78459009049126,197.4278756463626,200.54427248588598
0.27804766666620934,199.5493515491056,149.69919295569528,197.5025684484078,200.54314739815544
0.27904866666618255,199.67301424079915,150.63414412671054,197.57530287498378,200.54206155552046
0.28004966666615577,199.79100851286663,151.58898092846553,197.64612006868575,200.54101412576244
0.281050666666129,199.9034553762813,152.56325034978394,197.71506031586503,200.54000429399125
0.2820516666661022,200.01047332167087,153.55650884231724,197.782163064437,200.53903126228286
0.2830526666660754,200.11217837174576,154.5683221236615,197.84746694132596,200.5380942493276
0.2840533333327193,200.2076363936141,155.5962493285593,197.91121551444738,200.53719451264348
0.28505433333269253,200.29430244064733,156.63609137198105,197.97409464225763,200.5363353276872
0.28605533333266575,200.372180611722,157.6869826620585,198.03613515263336,200.53551638917398
0.28705633333263897,200.4414606991637,158.74866065823025,198.09735402072226,200.5347368375192
0.2880573333326122,200.50232854027908,159.82086831396748,198.1577678690278,200.53399583104323
0.2890583333325854,200.5549660996383,160.90335396245527,198.21739297474505,200.53329254559503
0.2900593333325586,200.5995515496385,161.995871204653,198.27624527694195,200.53262617419156
0.29106033333253184,200.63625934939773,163.09817879968065,198.33434038359408,200.53199592665845
0.29206133333250506,200.6652603220041,164.21004055748853,198.39169357847078,200.53140102927966
0.2930623333324783,200.68672173015602,165.33122523375718,198.44831982787815,200.5308407244568
0.2940633333324515,200.70080735023598,166.46150642698672,198.50423378726305,200.53031427037357
0.2950643333324247,200.70767754483703,167.60066247772298,198.55944980767944,200.52982094066672
0.29606533333239793,200.70748933378255,168.74847636988198,198.61398194211978,200.52936002410482
0.29706633333237115,200.70039646366916,169.9047356341269,198.6678439517137,200.52893082427298
0.29806733333234436,200.68654947596298,171.06923225325718,198.72104931179928,200.52853265926618
0.2990683333323176,200.66609577367936,172.24176256955946,198.77361121786905,200.52816486138605
0.30006899999896147,200.63919461196087,173.42170884632898,198.82552678158598,200.5278268575377
0.3010699999989347,200.60714119439743,174.60392487229484,198.87717303820415,200.52751132485565
0.3020709999989079,200.57095156977306,175.78356945413552,198.92878976764362,200.52721296090377
0.3030719999988811,200.5307165840782,176.96067405075877,198.98037653879285,200.52693139793058
0.30407299999885434,200.4865251887326,178.13526948871132,199.03193293055355,200.52666627584568
0.30507399999882756,200.43846448000377,179.30738597531303,199.08345853163223,200.5264172420595
0.3060749999988008,200.38661973759977,180.47705311151614,199.13495294033493,200.5261839513276
0.307075999998774,200.33107446246387,181.6442999044945,199.1864157643656,200.5259660655982
0.3080769999987472,200.27191041377654,182.80915477997675,199.23784662063053,200.52576325386116
0.30907799999872043,200.20920764519798,183.97164559431556,199.28924513504663,200.52557519200337
0.31007899999869365,200.1430445403483,185.13179964631328,199.34061094235153,200.52540156266505
0.31107999999866687,200.07349784754962,186.28964368879605,199.39194368591822,200.52524205509758
0.3120809999986401,200.00064271385145,187.44520393994947,199.4432430175779,200.52509636502754
0.3130819999986133,199.92455271834308,188.59850609441852,199.4945085974395,200.5249641945207
0.3140829999985865,199.84529990477628,189.74957533417577,199.5457400937166,200.52484525185108
0.31508399999855974,199.76295481350604,190.89843633916573,199.5969371825621,200.52473925137278
0.31608499999853296,199.67758651276964,192.0451132977235,199.64809954789612,200.524645913391
0.31708566666517685,199.58968100253134,193.188210193236,199.69917115153123,200.52456394780555
0.31808666666515006,199.50251699815152,194.31976352268003,199.74985976759203,200.5244842650757
0.3190876666651233,199.41685009263603,195.43764453988135,199.8000821217701,200.5244048578439
0.3200886666650965,199.332649459839,196.54212778276812,199.84984732471145,200.5243257217626
0.3210896666650697,199.2498849145396,197.63348208825937,199.89916429813266,200.52424685257245
0.32209066666504294,199.16852689910746,198.7119707108413,199.94804177875199,200.52416824610148
0.32309166666501615,199.08854647044924,199.7778514386869,199.99648832213364,200.52408989826364
0.32409266666498937,199.00991528722415,200.8313767073537,200.04451230645893,200.52401180505524
0.3250936666649626,198.93260559732818,201.872793711117,200.09212193621366,200.5239339625558
0.3260946666649358,198.8565902256369,202.90234451198992,200.13932524580127,200.5238563669249
0.327095666664909,198.78184256200296,203.92026614647338,200.18613010308076,200.5237790143996
0.32809666666488224,198.70833654950425,204.92679073008426,200.23254421282948,200.5237019012956
0.32909766666485546,198.63604667293583,205.92214555971424,200.2785751201348,200.52362502400214
0.3300986666648287,198.5649479475423,206.90655321385293,200.32423021371747,200.52354837898304
0.3310996666648019,198.49501590798297,207.88023165073346,200.36951672918173,200.52347196277333
0.3321006666647751,198.42622659752794,208.8433943044269,200.41444175220045,200.5233957719812
0.33310166666474833,198.35855655747764,209.79625017894784,200.45901222163232,200.5233198032818
0.3341023333313922,198.292885889437,210.73529412117156,200.5030642671835,200.52324225588862
0.33510333333136544,198.23114171274236,211.65366553361295,200.54628096469264,200.52315895124084
0.33610433333133866,198.17334111966554,212.55118040875368,200.58865107818096,200.52306987678566
0.3371053333313119,198.11939941598865,213.42827435404374,200.63019216570467,200.52297516005297
0.3381063333312851,198.06923367194887,214.28537391375394,200.67092142013314,200.52287492591026
0.3391073333312583,198.02276268553277,215.12289675750645,200.71085567674444,200.52276929662207
0.3401083333312315,197.97990694653163,215.94125186488628,200.75001142066603,200.52265839190062
0.34110933333120474,197.94058860134777,216.74083970621172,200.78840479415612,200.52254232896107
0.34211033333117796,197.90473141853093,217.52205241954462,200.82605160373703,200.52242122257306
0.3431113333311512,197.8722607550321,218.2852739840175,200.86296732717952,200.52229518511058
0.3441123333311244,197.84310352315885,219.0308803895552,200.89916712034014,200.52216432660234
0.3451133333310976,197.81718815821858,219.75923980306845,200.934665823858,200.5220287547822
0.34611433333107083,197.79444458683489,220.47071273118698,200.96947796971298,200.52188857513445
0.34711533333104405,197.77480419592206,221.16565217961,201.00361778764415,200.52174389094193
0.34811633333101727,197.7581998023083,221.84440380914018,201.03709921143943,200.52159480333216
0.3491173333309905,197.74456562298494,222.5073060884734,201.06993588508954,200.52144141131987
0.3501179999976344,197.73384137161653,223.1544110864001,201.10213066183155,200.52128385651315
0.3511189999976076,197.72604635993693,223.78070731567124,201.13372796653212,200.52112138870558
0.3521199999975808,197.72117826454178,224.38272638841235,201.16473590391266,200.520953694708
0.35312099999755403,197.71917343411258,224.96098456822068,201.19516666593526,200.52078089184374
0.35412199999752725,197.71996954416167,225.51598736821234,201.22503219101512,200.52060309498907
0.35512299999750047,197.72350556942806,226.04822977466472,201.2543441692944,200.5204204166209
0.3561239999974737,197.72972175685013,226.55819646600392,201.28311404780737,200.52023296686727
0.3571249999974469,197.73855959909682,227.04636202723935,201.31135303553623,200.52004085355827
0.3581259999974201,197.74996180865224,227.51319115993434,201.33907210836455,200.51984418227102
0.35912699999739334,197.76387229243795,227.9591388878133,201.36628201392475,200.51964305637782
0.36012799999736655,197.7802361269644,228.3846507580886,201.39299327634612,200.5194375770927
0.3611289999973398,197.79899953400007,228.79016303859984,201.41921620090568,200.51922784351592
0.362129999997313,197.8201098567426,229.17610291085234,201.44496087857794,200.51901395267708
0.3631309999972862,197.84351553648875,229.54288865904294,201.4702371904968,200.51879599957954
0.3641319999972594,197.86916608979115,229.89092985514904,201.4950548123144,200.5185740772411
0.36513299999723264,197.89701208608633,230.220627540171,201.5194232184817,200.5183482767369
0.36613399999720586,197.9270051257909,230.5323744016025,201.54335168642962,200.5181186872383
0.36713466666384975,197.95890099470023,230.82574297324237,201.56686545048805,200.51788558939063
0.36813566666382297,197.99141220194997,231.0964342616052,201.5901514814341,200.5176496950185
0.3691366666637962,198.02427612419316,231.3439179156889,201.61323720691405,200.51741129297653
0.3701376666637694,198.0574843947964,231.56869428195444,201.6361265094171,200.51717044284686
0.3711386666637426,198.09102882219779,231.77125328115307,201.65882319095408,200.51692720296577
0.37213966666371584,198.1249013862632,231.9520746252192,201.68133097473083,200.5166816304473
0.37314066666368906,198.15909423472016,232.11162802964807,201.7036535067883,200.51643378121153
0.3741416666636623,198.19359967966525,232.25037342145953,201.7257943576054,200.5161837100069
0.3751426666636355,198.2284101941424,232.36876114283234,201.74775702367225,200.51593147043573
0.3761436666636087,198.26351840879488,232.4672321505038,201.7695449290294,200.51567711497725
0.37714466666358193,198.29891710858632,232.54621821102228,201.79116142677293,200.5154206950127
0.37814566666355515,198.33459922958897,232.60614209193696,201.81260980053077,200.51516226084772
0.37914666666352836,198.37055785583877,232.64741774901034,201.83389326590856,200.51490186173257
0.3801476666635016,198.4067862162584,232.67045050953655,201.8550149719025,200.51463954588604
0.3811486666634748,198.44327768164004,232.67563725184775,201.87597800228562,200.514375360517
0.382149666663448,198.48002576169432,232.66336658108602,201.89678537696403,200.5141093518444
0.38315066666342124,198.51702410215907,232.63401900131498,201.91744005330514,200.51384156511952
0.3841513333300651,198.5536772090576,232.58696078117268,201.93793506174453,200.51357257233326
0.38515233333003834,198.5889007766961,232.52056714181987,201.95828103848766,200.51330307423325
0.38615333333001156,198.6226844780219,232.43522205773144,201.97847395051915,200.51303319667934
0.3871543333299848,198.6550589723732,232.3313400960654,201.99851671155912,200.51276295355416
0.388155333329958,198.68605428061016,232.20932717987947,202.0184121749879,200.51249235844418
0.3891563333299312,198.7156997983981,232.06958076796025,202.03816313509998,200.51222142464832
0.39015733332990443,198.74402430921177,231.91249003092003,202.0577723283336,200.51195016518196
0.39115833332987765,198.7710559970719,231.73843602362294,202.07724243447376,200.51167859278456
0.39215933332985087,198.7968224590158,231.54779185402933,202.09657607783063,200.51140671992385
0.3931603333298241,198.82135071730798,231.34092284852565,202.11577582839246,200.51113455880298
0.3941613333297973,198.84466723139678,231.11818671381488,202.13484420295592,200.51086212136508
0.3951623333297705,198.8667979096235,230.87993369544074,202.15378366623352,200.5105894192993
0.39616333332974374,198.88776812068724,230.62650673301368,202.17259663193443,200.51031646404363
0.39716433332971696,198.90760270486834,230.35824161220745,202.19128546382578,200.51004326679444
0.3981653333296902,198.92632598502564,230.07546711359493,202.20985247677368,200.50976983850953
0.3991663333296634,198.94396177735769,229.778505158385,202.2282999377568,200.5094961899102
0.4001669999963073,198.9605194433817,229.46778085635535,202.24662167328805,200.5092224332115
0.4011679999962805,198.9756382111305,229.1435846727365,202.26472629388977,200.50894887689614
0.4021689999962537,198.98913028455146,228.806417896226,202.28255500577268,200.50867587117585
0.40316999999622694,199.001030814691,228.45657006300976,202.30011344758836,200.50840340973917
0.40417099999620015,199.01137422007739,228.09432466666019,202.31740714079504,200.50813148640205
0.40517199999617337,199.02019420195748,227.71995928385675,202.33444149209524,200.50786009510355
0.4061729999961466,199.02752375922066,227.33374569748332,202.35122179582262,200.50758922990252
0.4071739999961198,199.0333952030104,226.935950017173,202.36775323628004,200.5073188849771
0.408174999996093,199.037840171031,226.52683279733904,202.38404089002734,200.50704905462158
0.40917599999606624,199.0408896415583,226.10664915275473,202.40008972812302,200.50677973324377
0.41017699999603946,199.04257394715745,225.67564887172708,202.4159046183194,200.50651091536244
0.4111779999960127,199.04292278811823,225.2340765269173,202.43149032721072,200.50624259560533
0.4121789999959859,199.0419652456067,224.78217158385314,202.4468515223369,200.5059747687069
0.4131799999959591,199.03972979454596,224.32016850718884,202.4619927742449,200.50570742950654
0.41418099999593233,199.03624431622853,223.84829686474976,202.47691855850465,200.50544057294428
0.41518199999590555,199.03153611066693,223.36678142941636,202.4916332576874,200.50517419406196
0.41618299999587877,199.025631908686,222.87584227888672,202.5061411632979,200.50490828799883
0.41718366666252266,199.0186230006983,222.3762737574122,202.52043155584803,200.50464296305725
0.4181846666624959,199.0108787577635,221.87024154738455,202.53446131895697,200.50437817563957
0.4191856666624691,199.00247172702126,221.35841461277928,202.5482223078373,200.5041140275546
0.4201866666624423,198.99341651995502,220.84092982365215,202.56172009039858,200.50385051037392
0.4211876666624155,198.98372744327807,220.31792118657694,202.57496011875244,200.50358761583934
0.42218866666238875,198.9734185052733,219.7895199042259,202.58794773161736,200.50332533586064
0.42318966666236196,198.96250342200372,219.25585443371293,202.60068815668126,200.50306366251024
0.4241906666623352,198.95099562339104,218.71705054372248,202.6131865129093,200.5028025880217
0.4251916666623084,198.93890825916858,218.17323137044988,202.625447812806,200.5025421047831
0.4261926666622816,198.92625420471072,217.62451747237853,202.63747696463042,200.50228220533774
0.42719366666225483,198.9130460667413,217.0710268839164,202.64927877456273,200.50202288237955
0.42819466666222805,198.89929618892137,216.51287516791882,202.6608579488289,200.5017641287479
0.42919566666220127,198.8850166573249,215.95017546711526,202.6722190957801,200.5015059374277
0.4301966666621745,198.87021930579496,215.38303855447322,202.68336672792844,200.5012483015441
0.4311976666621477,198.85491572119386,214.8115728825043,202.6943052639401,200.50099121436162
0.4321986666621209,198.83911724853934,214.23588463155295,202.70503903058838,200.50073466927918
0.43319966666209414,198.82283499603787,213.65607775707682,202.71557226466368,200.50047865982765
0.43420033332873803,198.80639796425243,213.07430930295823,202.7259197488252,200.50022322162806
0.43520133332871125,198.79030907500717,212.4932871308216,202.73611505578575,200.4999681089951
0.43620233332868447,198.7745738801822,211.91324077256743,202.7461582224484,200.4997134024334
0.4372033333286577,198.75918500326512,211.33416104554948,202.7560523536366,200.499459098399
0.4382043333286309,198.74413522120815,210.75603894701493,202.7658004896486,200.49920519341745
0.4392053333286041,198.72941746123567,210.17886565037472,202.77540560759783,200.4989516840797
0.44020633332857734,198.71502479771667,209.60263250154998,202.7848706227297,200.49869856704524
0.44120733332855055,198.7009504491052,209.02733101539297,202.79419838970563,200.49844583903655
0.4422083333285238,198.6871877749418,208.4529528721862,202.80339170386523,200.49819349684014
0.443209333328497,198.67373027292106,207.87948991421052,202.8124533024594,200.49794153730426
0.4442103333284702,198.6605715760156,207.30693414238777,202.82138586585947,200.49768995733737
0.4452113333284434,198.64770544966296,206.73527771299072,202.83019201873975,200.4974387539085
0.44621233332841664,198.63512578900898,206.16451293442267,202.83887433123502,200.49718792404377
0.44721333332838986,198.62282661621146,205.59463226406572,202.8474353200777,200.49693746482748
0.4482143333283631,198.6108020777951,205.0256283051898,202.85587744970556,200.49668737339772
0.4492153333283363,198.59904644206878,204.4574938039307,202.8642031333517,200.49643764694906
0.4502159999949802,198.587569872003,203.8905461060652,202.87241258571044,200.49618836151268
0.4512169999949534,198.5767025855481,203.32828605400076,202.88052983448506,200.49593922819477
0.4522179999949266,198.56659232608806,202.77258485022804,202.8885614537915,200.49569027523242
0.45321899999489984,198.5572228148532,202.22331119854573,202.8965091416119,200.49544150387865
0.45421999999487306,198.54857811223576,201.68033652881078,202.9043745606914,200.4951929153552
0.4552209999948463,198.54064261072983,201.14353494023507,202.91215933927043,200.49494451085314
0.4562219999948195,198.53340102802497,200.61278314586437,202.91986507180093,200.49469629153464
0.4572229999947927,198.5268384002407,200.08796041820784,202.92749331965175,200.49444825853178
0.45822399999476593,198.52094007530187,199.56894853600502,202.9350456117953,200.4942004129485
0.45922499999473915,198.51569170645095,199.05563173209526,202.94252344548056,200.49395275586068
0.46022599999471236,198.51107924589832,198.54789664237407,202.94992828689468,200.49370528831696
0.4612269999946856,198.50708893860133,198.04563225580947,202.95726157180772,200.49345801133907
0.4622279999946588,198.503707316175,197.54872986549765,202.96452470620605,200.4932109259226
0.463228999994632,198.5009211909264,197.0570830207419,202.97171906691173,200.4929640330376
0.46422999999460524,198.49871765001825,196.57058748011994,202.97884600218836,200.49271733362866
0.46523099999457845,198.49708404974953,196.0891411655353,202.98590683233562,200.49247082861604
0.46623199999455167,198.49600800995478,195.61264411722084,202.9929028502712,200.49222451889568
0.46723266666119556,198.4954746728106,195.14206740959924,202.99982736551436,200.49197846570394
0.4682336666611688,198.49545878306807,194.68121557890439,203.0066601058817,200.49173240642634
0.469234666661142,198.4959476815415,194.23057422704196,203.01339735262857,200.4914864139192
0.4702356666611152,198.4969303630091,193.78993033328436,203.02004104553177,200.491240491848
0.47123666666108843,198.49839605168347,193.35907530874653,203.02659308406518,200.49099464379657
0.47223766666106165,198.5003341964383,192.9378049041954,203.03305532823563,200.49074887326935
0.47323866666103487,198.5027344661329,192.5259191197746,203.03942959940673,200.49050318369243
0.4742396666610081,198.50558674503714,192.12322211661174,203.04571768109906,200.4902575784157
0.4752406666609813,198.50888112834892,191.72952213025997,203.05192131978058,200.49001206071574
